id_user,variant,new_active_listing,new_booked_listing,new_cancelled_listing,hrs_to_cohort
2852,treatment,0,0,0,45.32737152859424
50204,treatment,0,0,0,5.551076316958032
92355,treatment,0,0,0,27.40781262577138
76325,treatment,1,0,0,31.96666018576479
18342,control,1,0,0,34.736446559925916
34274,treatment,1,0,0,38.88792557060766
28086,treatment,0,0,0,37.991585457349814
76098,control,1,1,0,15.13174725247782
37952,treatment,0,0,0,6.489917670913975
73358,treatment,1,1,0,39.81612575197876
108722,control,0,0,0,19.647550982243555
47691,treatment,1,0,0,29.113317923128786
1519,control,0,0,0,31.444056243123086
49471,treatment,0,0,0,32.54703982093199
104531,treatment,0,0,0,37.0431360902505
47688,treatment,0,0,0,17.930371544089244
49591,treatment,0,0,0,21.23766867780576
104171,treatment,0,0,0,10.433753757764078
40699,control,0,0,0,5.27755747784567
62973,treatment,1,0,0,38.980906281220356
5029,control,0,0,0,7.548568139311504
22825,control,1,0,0,32.56851398824958
109353,control,0,0,0,40.104853120367444
5558,treatment,0,0,0,18.27632596180113
26395,control,0,0,0,46.889218671557984
15446,treatment,0,0,0,33.65588711899763
11128,control,1,0,0,31.484905040731974
5068,control,0,0,0,36.08603542536338
93801,treatment,1,0,0,30.401003827063455
45762,control,1,0,0,14.894805030033123
3528,treatment,0,0,0,19.931090760088093
42301,treatment,0,0,0,15.945031896108556
95560,control,0,0,0,40.17290841837335
50641,control,0,0,0,45.71269460859503
64592,treatment,0,0,0,11.730677429786052
28291,treatment,0,0,0,14.512145687842365
10088,treatment,0,0,0,11.532427688689587
81617,control,1,0,0,14.542269621021756
87280,treatment,1,1,0,3.9079496550254675
90594,control,1,0,0,37.08066958700782
22653,control,0,0,0,13.349034813741556
11661,control,0,0,0,42.2611678322638
56001,control,0,0,0,14.056399417905373
75770,control,0,0,0,9.000076210998785
2318,control,0,0,0,45.25900400913841
35537,treatment,0,0,0,36.60438979187476
82011,control,0,0,0,17.845777819240386
18261,treatment,1,0,0,7.2322283432121015
28660,treatment,1,0,0,34.018562379751984
37741,control,0,0,0,3.970155762862031
86565,control,1,0,0,8.047318545789553
71446,control,1,0,0,20.78520650264226
8465,control,1,0,0,36.01364419463347
38620,treatment,1,0,0,24.51253571287355
53291,control,1,0,0,16.792033786774404
96590,treatment,1,0,0,34.373007692141435
93853,control,1,0,0,38.045927907211045
59439,control,0,0,0,40.245994316648705
60709,control,1,0,0,36.07110597361928
109306,treatment,0,0,0,38.78129012221082
80783,treatment,0,0,0,24.044949598850447
81,treatment,1,0,0,7.1767622038373355
57511,treatment,0,0,0,40.47062538831053
41458,treatment,1,1,0,13.09665722727942
8009,control,0,0,0,33.39929887756576
51689,treatment,1,1,0,26.319226297147274
91554,control,1,0,0,3.9334611323272344
23932,treatment,1,0,0,8.204610850737806
93194,control,0,0,0,2.9875977263136284
3185,treatment,0,0,0,1.5740304791784854
68578,treatment,1,1,0,36.01501732326004
103431,control,1,0,0,6.041340536390172
78197,control,1,0,0,0.17689729722359981
109373,control,0,0,0,9.915119623497281
50331,control,1,1,0,9.766315000267248
20666,treatment,1,0,0,27.406696949802754
84636,treatment,1,0,0,46.61360227025788
25256,control,1,0,0,28.818746665175926
95026,control,0,0,0,33.5179866917205
93891,control,1,0,0,12.955124804773122
25971,treatment,1,0,0,21.299609090245152
3300,control,0,0,0,44.45948800008675
52879,control,0,0,0,45.238499548136765
42368,control,0,0,0,19.114082323934895
48735,control,0,0,0,7.265207929557253
28601,treatment,0,0,0,43.95950244844294
101532,treatment,1,0,0,42.332168526861636
46531,control,0,0,0,16.090189807700263
70438,treatment,0,0,0,28.806557130201792
66402,treatment,1,0,0,24.68450950751519
84447,treatment,0,0,0,44.38433110604928
90267,control,0,0,0,34.634742576494304
75771,treatment,0,0,0,34.74775139399487
20538,treatment,1,0,0,0.3456806902198295
82966,control,1,0,0,13.108186053812245
54386,treatment,1,0,0,7.864622478140776
70335,control,0,0,0,5.813564281023091
32377,treatment,0,0,0,11.155904377693899
96268,treatment,0,0,0,24.735613833641082
11089,control,0,0,0,29.35419221503547
2675,treatment,0,0,0,41.117635889006635
43902,control,1,1,0,18.74126282153599
52372,treatment,1,0,0,26.670303560521194
2363,control,1,0,0,31.89814208408999
25244,control,0,0,0,9.145973016653906
17141,treatment,0,0,0,8.822615052210667
26491,control,0,0,0,18.133353163819265
6455,control,1,0,0,12.768211591341036
50944,control,0,0,0,5.99473381203579
88275,treatment,1,0,0,0.07790294207878375
75250,treatment,0,0,0,6.361652561058506
87223,control,1,0,0,21.868520762653137
36212,control,1,0,0,2.6495548001496263
42775,treatment,0,0,0,21.213948122053495
12856,control,0,0,0,18.827800805567342
15743,control,1,0,0,11.260863539160272
877,treatment,1,0,0,13.64030513624531
63845,treatment,0,0,0,14.65723635714349
73405,treatment,0,0,0,41.58344669507337
12214,control,0,0,0,8.996365461158533
34728,control,0,0,0,24.02555747624412
72476,treatment,1,0,0,31.976654485071755
89114,treatment,1,0,0,28.96647516657375
83312,treatment,1,1,0,41.452248129146255
64815,control,0,0,0,6.393944535371792
93790,control,1,0,0,5.730005704880548
77722,treatment,0,0,0,4.594210640513125
59726,control,0,0,0,42.930033163162726
13875,control,0,0,0,5.38716216266839
101992,control,0,0,0,7.483446868559322
87079,control,0,0,0,14.363695993204246
108804,treatment,1,0,0,4.208141417249358
23819,control,1,0,0,35.365552773139946
28978,control,0,0,0,29.89671909537597
11823,control,1,0,0,10.64942425553366
22288,control,0,0,0,34.84075176241051
62062,treatment,1,0,0,42.261222060979684
29629,control,0,0,0,17.30125648995755
64386,treatment,1,1,0,27.452970253408434
61526,control,1,0,0,12.661145182403938
79589,treatment,0,0,0,10.77392606727678
69693,control,1,0,0,36.500715588682056
17449,treatment,0,0,0,37.855434148879866
61033,control,1,0,0,44.1356353307023
86156,treatment,1,0,0,22.458705549376294
23983,treatment,0,0,0,26.938387753149847
77610,control,1,0,0,21.252732454157993
82825,treatment,0,0,0,13.611972045278765
97495,treatment,1,0,0,17.00885164029128
73587,control,0,0,0,43.7591292089923
75753,control,1,0,0,31.60081571070589
97454,treatment,1,0,0,44.274503196903034
91515,control,0,0,0,4.485698686629262
2112,control,0,0,0,20.37620769584238
6429,treatment,0,0,0,39.248376607501285
45369,treatment,1,0,0,32.30909238663863
5816,treatment,0,0,0,21.491735968269083
43498,control,1,0,0,7.561990666958459
89130,control,0,0,0,6.768930093309933
21097,treatment,1,0,0,25.48164311450225
110146,control,1,0,0,1.5039107368967726
61999,treatment,0,0,0,0.525049398663637
92894,control,0,0,0,11.121732438502981
59836,treatment,0,0,0,26.661264405706913
103797,control,0,0,0,5.614958996233167
54869,control,0,0,0,17.01485365664561
54035,treatment,0,0,0,11.61250362448236
14498,control,0,0,0,17.004171186491455
97756,control,1,0,0,47.99272587995397
56299,control,0,0,0,7.009921767847109
72161,control,1,0,0,35.429284333226555
53260,treatment,0,0,0,3.887242246898221
36083,control,1,0,0,45.37978017269067
102594,control,0,0,0,40.40344609067985
41649,treatment,1,0,0,16.2712934357227
10104,treatment,1,0,0,33.066657264140225
21946,control,1,0,0,14.846378347994136
4635,treatment,1,0,0,23.03155569118631
35693,treatment,0,0,0,43.94255611514887
682,treatment,0,0,0,12.111214038495982
78887,treatment,1,0,0,41.688450533826526
65636,control,0,0,0,15.065776914249
52027,control,0,0,0,13.231943470257407
58727,control,0,0,0,22.32988766287695
25053,treatment,1,0,0,15.897367363894443
13799,control,0,0,0,23.38675357555111
94537,control,0,0,0,42.60134192962326
96124,control,0,0,0,22.099079255175813
71818,control,0,0,0,38.332384580229785
5524,treatment,0,0,0,27.595185709598255
23569,control,1,0,0,33.69096097850416
73242,treatment,1,0,0,45.63768079270392
84353,treatment,0,0,0,2.4707509091206155
30510,control,0,0,0,34.36995567127303
94413,treatment,0,0,0,5.123491712869855
93640,treatment,0,0,0,45.97239725981761
70547,treatment,1,0,0,21.52291611219819
31514,control,1,0,0,4.049843825752692
75518,control,0,0,0,26.0013874155044
87999,treatment,0,0,0,0.2455999208960157
93646,control,1,0,0,27.070889858558363
53830,control,0,0,0,8.984333821714763
40073,control,1,1,0,30.44539322614922
87424,control,0,0,0,26.214840907371926
75985,treatment,1,0,0,47.837073447602634
9837,control,0,0,0,35.7072042251213
56315,control,0,0,0,35.49015742951392
110018,treatment,0,0,0,33.11193905530031
99352,treatment,1,0,0,33.221697034373676
71557,control,1,1,0,30.166574487372156
106895,control,1,0,0,6.044318186674548
61540,control,0,0,0,30.63988913909059
7134,control,1,0,0,35.02446934713872
14425,control,1,0,0,16.004506785226827
67543,control,0,0,0,24.605954610616944
4393,control,1,1,0,3.910432097864941
42028,treatment,1,0,0,4.759606702882296
9563,control,1,0,0,42.3917557933771
9378,control,0,0,0,47.351586761754234
32103,treatment,0,0,0,38.68368832143442
108489,treatment,1,0,0,30.39473382559709
60449,control,0,0,0,23.302584004347025
105778,treatment,0,0,0,6.05021324120763
88324,treatment,0,0,0,23.37130737596726
102667,control,1,0,0,30.20717709720167
3553,control,0,0,0,42.622525816828066
66991,treatment,0,0,0,0.4839537359787113
47623,control,1,0,0,18.049282711550223
4417,control,0,0,0,2.7933520884910585
56206,control,0,0,0,14.417475053662274
75917,control,0,0,0,24.23437987403578
16335,treatment,1,0,0,6.900674401107984
40297,treatment,1,1,0,37.98534313964172
4133,treatment,0,0,0,8.544610670344284
83771,treatment,0,0,0,28.023947070422903
89887,control,1,0,0,15.263276829706916
51719,control,0,0,0,6.877102399272254
101160,treatment,0,0,0,25.018569648306546
22490,treatment,0,0,0,14.084657356238102
60687,treatment,0,0,0,7.810939892769401
80479,treatment,0,0,0,10.36025498288917
84118,treatment,1,0,0,24.599958134461026
50976,control,0,0,0,24.90329329386177
28116,control,0,0,0,20.069944941982822
107897,treatment,0,0,0,47.86526373134909
43297,control,1,0,0,18.788924685558797
52784,control,0,0,0,47.1232214394967
4034,treatment,0,0,0,37.82732618171066
80875,treatment,0,0,0,36.59107561320935
37627,control,1,0,0,16.200551845603815
111144,treatment,1,0,0,14.535008751851382
15516,control,1,0,0,25.666224106583467
96694,control,1,0,0,25.65283495963199
101500,treatment,0,0,0,6.51960409591748
17249,treatment,0,0,0,41.523224861132455
64767,treatment,0,0,0,40.94569736878213
75997,control,0,0,0,30.472987179232707
78169,treatment,1,0,0,4.597451137543494
68417,treatment,1,0,0,9.30279757867133
2136,control,0,0,0,37.94806978310145
3991,treatment,1,0,0,15.281507544121936
72431,treatment,1,0,0,31.434603650475335
55744,control,1,0,0,8.188598849775188
14438,control,0,0,0,16.20077277350623
47735,treatment,1,0,0,35.22967550326926
77186,control,1,0,0,41.01118970292236
64254,control,0,0,0,31.341847541699455
74724,treatment,0,0,0,9.691533705543105
69116,treatment,0,0,0,39.20874340437403
67190,treatment,0,0,0,35.638065416428546
62809,control,0,0,0,2.1101611705119803
52313,treatment,0,0,0,23.57385918259041
105430,treatment,0,0,0,25.183901980478364
96380,treatment,0,0,0,27.019728681381224
40110,control,0,0,0,5.0125607098708285
6199,control,0,0,0,24.972495585488254
37098,treatment,0,0,0,28.272911836505042
60855,treatment,0,0,0,13.153742261484032
7609,control,0,0,0,4.187034808111313
86481,control,1,0,0,38.114343911108676
94326,control,0,0,0,8.44135391957703
57544,control,0,0,0,17.02427554918705
73240,treatment,1,0,0,2.70917279511222
60177,treatment,1,0,0,42.221550458230546
63390,treatment,0,0,0,19.47185967748213
61525,control,0,0,0,9.832150843893741
27410,treatment,0,0,0,1.0547132092747764
67480,treatment,0,0,0,19.638316849060942
13927,treatment,0,0,0,34.93630342358508
11984,control,1,0,0,14.882322920818693
40456,treatment,0,0,0,0.6048700229222863
70235,control,1,0,0,46.45770158005724
14741,control,0,0,0,18.205271022582032
89914,control,0,0,0,9.32823146444121
29230,control,0,0,0,17.634718068044158
42153,control,1,1,0,8.654253695317948
100261,control,1,0,0,5.487751612685187
109591,treatment,0,0,0,11.556450618337156
42611,treatment,0,0,0,34.62847163343174
31688,control,1,1,0,4.965859542438992
46124,treatment,1,0,0,37.26063542305185
106173,treatment,1,1,0,35.50151120181811
44350,control,1,0,0,47.38954907066776
46407,treatment,0,0,0,18.284374598738037
81344,treatment,0,0,0,45.25147537431107
26411,control,0,0,0,8.27508874376781
68449,control,1,0,0,4.588312046854764
40629,control,0,0,0,25.164168069365147
89116,treatment,0,0,0,35.435086548680715
41218,treatment,0,0,0,5.919488170088954
14792,treatment,0,0,0,5.193837154297564
7624,treatment,0,0,0,36.26998374933467
31411,treatment,0,0,0,46.96922678315942
42911,treatment,0,0,0,12.776763306834322
98365,treatment,1,0,0,11.528289756389867
102844,control,0,0,0,39.11306833914866
71464,treatment,0,0,0,43.45268388888606
17525,control,1,0,0,40.71171659467689
106826,control,0,0,0,32.99155450349177
52084,control,0,0,0,40.65059178274314
90053,control,1,0,0,1.8363056114058183
63062,treatment,1,0,0,36.650263570315175
66431,control,0,0,0,3.293733268762976
62446,control,0,0,0,39.63248061808647
15588,control,0,0,0,11.478113877561979
49232,control,1,0,0,37.23748902304327
41451,control,1,0,0,34.133454542479654
30960,treatment,1,0,0,37.57480309381982
24273,control,1,0,0,27.279946188516174
48237,control,0,0,0,9.363191947240942
19396,control,1,0,0,36.131197243320194
81144,control,0,0,0,16.1696759994489
34820,treatment,0,0,0,9.09556359488589
103843,treatment,0,0,0,20.035923926197597
48152,treatment,1,0,0,37.061820665023355
50731,control,1,0,0,40.170008284093
87778,control,0,0,0,2.9980131224379694
57693,control,0,0,0,24.319027827724128
7774,treatment,0,0,0,40.667059719877365
39553,control,0,0,0,5.9898433507336595
88701,control,1,0,0,15.583004623350226
88408,control,0,0,0,25.092368985365088
48103,treatment,1,0,0,13.22001440863668
7771,treatment,0,0,0,26.774588757873374
1870,treatment,0,0,0,30.500027974314264
18094,control,0,0,0,3.7212866201312824
89474,treatment,1,0,0,4.781995275340782
7836,treatment,1,0,0,15.807957255803172
65990,treatment,0,0,0,22.66286520203214
31916,control,1,0,0,20.207936369008348
78062,treatment,1,1,0,46.64224249599441
63412,control,0,0,0,6.095163586851184
40852,treatment,0,0,0,8.404652675627698
10753,treatment,0,0,0,15.946029998638382
10370,treatment,1,0,0,34.069332874339935
97492,treatment,0,0,0,15.59014570572139
76441,control,1,0,0,26.048305854771428
18163,treatment,1,0,0,27.037981612125847
79388,control,1,0,0,24.905860569724627
84137,treatment,0,0,0,10.956559847829519
60200,treatment,1,0,0,22.716778054776928
93041,treatment,0,0,0,6.848601908330617
63425,treatment,1,0,0,37.768662266014644
65335,treatment,1,0,0,26.487314194692566
59312,treatment,0,0,0,21.11820072918887
40780,treatment,0,0,0,14.104154312537979
35270,treatment,1,0,0,22.186558600748043
9278,treatment,1,0,0,39.56351654957512
37866,treatment,0,0,0,42.34202390347252
5675,treatment,0,0,0,40.99842574936641
14754,control,0,0,0,38.83075502004898
4009,control,1,0,0,5.983000539629002
31986,control,0,0,0,38.12175638020389
71712,control,0,0,0,11.326523835604917
26708,control,0,0,0,31.556274249593258
9359,control,1,0,0,31.469860525108455
98636,control,0,0,0,0.6443423933668482
62624,control,0,0,0,11.880113660750242
99432,control,0,0,0,0.7642100398792124
45922,control,0,0,0,8.580730374546281
85213,control,0,0,0,20.74750362723069
90679,treatment,1,0,0,11.17828991473301
58178,control,1,0,0,27.363017209138665
67967,control,0,0,0,8.914653146523841
16350,treatment,0,0,0,33.20454411881152
83378,control,0,0,0,22.609853920455446
96602,control,0,0,0,38.12130797657298
43743,treatment,1,0,0,8.082925245063889
33156,control,0,0,0,1.9169803503455038
38512,treatment,1,1,0,11.385853489926827
52990,control,0,0,0,32.20077639917977
14947,control,0,0,0,33.52708513294033
18615,control,0,0,0,4.99630110243749
63449,control,1,0,0,46.554346979068804
46953,control,0,0,0,13.98343764746089
43975,treatment,0,0,0,23.464719820352375
17855,treatment,1,0,0,0.3738383431812153
98885,control,1,0,0,21.564636926815336
6180,treatment,1,0,0,39.83215164040948
40340,treatment,0,0,0,36.80520575278195
91513,treatment,1,0,0,45.846648338736706
12424,control,1,0,0,14.796891963677615
29808,treatment,0,0,0,35.68157428588345
78558,control,1,1,0,23.08085689667957
51550,treatment,0,0,0,11.847606365476612
86730,control,0,0,0,11.780081598618985
23002,control,0,0,0,13.895273771064351
12304,treatment,0,0,0,33.75646482463994
40362,control,1,0,0,12.716849624302252
63354,treatment,0,0,0,41.71863395856849
33330,treatment,1,0,0,11.402597647370595
103098,treatment,1,0,0,37.07645290935455
75442,treatment,0,0,0,13.25125671185506
79238,treatment,0,0,0,45.75913339689193
59068,control,1,0,0,11.617240288494774
97316,treatment,1,0,0,14.734993861510747
97298,treatment,0,0,0,8.166295182549387
106130,treatment,1,1,0,29.258872359220184
30891,treatment,0,0,0,10.632751549005414
109071,treatment,1,0,0,17.832178131168266
82893,control,1,1,0,17.698064823336434
35433,treatment,0,0,0,5.768702215039748
70492,treatment,0,0,0,12.045547092012589
88505,treatment,1,0,0,27.13719382455318
108084,treatment,0,0,0,21.288115205427466
40848,control,1,0,0,43.48221305736126
41010,treatment,0,0,0,16.96347488082855
62531,treatment,1,1,0,16.354405730748827
104766,treatment,0,0,0,6.012207731623717
86586,control,0,0,0,16.78768725167225
78951,treatment,0,0,0,9.39644800880543
20362,control,1,0,0,13.931579460905056
86561,treatment,0,0,0,29.980914242649195
55833,treatment,1,1,0,1.829157477282945
45459,control,0,0,0,6.062590534314206
70394,control,0,0,0,25.238971302969652
604,control,1,0,0,35.53517232199495
65743,treatment,1,1,0,11.929108012156
14789,control,0,0,0,10.820358777867627
3155,treatment,1,1,0,13.638232768242984
84224,treatment,1,0,0,13.25043937284035
87854,treatment,1,0,0,38.1086844140072
41074,treatment,0,0,0,19.1995323318034
63428,treatment,1,0,0,22.981616139381075
107243,control,0,0,0,34.28418251971008
21618,control,0,0,0,30.398325627973335
38153,control,0,0,0,17.553956274078526
75571,treatment,1,0,0,43.61581587592919
85467,treatment,1,0,0,13.370181500396207
16970,treatment,0,0,0,44.64762319787701
51150,control,0,0,0,22.009153054616416
68513,control,1,0,0,34.35287694574187
62816,control,0,0,0,16.312102620814922
68572,control,1,0,0,37.849342191527214
62017,control,0,0,0,0.10401298207648334
93895,control,1,0,0,12.403127108484938
6059,control,0,0,0,30.548676583540434
26215,control,0,0,0,45.11402271354635
101574,control,1,0,0,42.683507493789335
87300,control,0,0,0,1.8569914533065943
88749,treatment,1,0,0,28.827620808489534
52261,control,1,0,0,24.312501749671846
56895,treatment,0,0,0,10.238471270794157
95093,control,0,0,0,35.025722219432154
33842,control,0,0,0,8.574901834665798
10786,control,1,0,0,17.794848142258274
87626,control,1,0,0,34.64954365219974
6341,control,0,0,0,15.48243470587942
94181,control,1,0,0,2.62180845434172
46533,treatment,0,0,0,34.37893616199767
53749,treatment,0,0,0,24.70010905202565
1904,control,1,0,0,46.57637147398697
69228,control,1,0,0,43.918264358808
62636,treatment,0,0,0,44.17407313517516
10711,treatment,0,0,0,7.302200445200323
85821,control,1,0,0,19.896238092863243
106022,control,1,1,0,14.725505275835458
10245,control,0,0,0,22.384544637370144
12344,control,1,0,0,9.138584222191366
23060,control,1,0,0,18.798062437171424
64548,treatment,1,1,0,2.5706208907015298
53564,treatment,0,0,0,43.595717899969195
109218,treatment,1,0,0,35.88860469043629
1663,control,1,1,0,47.83032178282507
12645,treatment,0,0,0,43.25729750988301
48353,treatment,0,0,0,6.828282899715575
24079,control,1,0,0,3.098306971009727
13758,treatment,1,0,0,8.18881508056287
51684,control,0,0,0,6.35009499719552
10530,control,0,0,0,29.728226648135355
32447,control,0,0,0,12.941696450679338
80219,treatment,0,0,0,13.81839246082246
32374,treatment,0,0,0,18.50643022574421
104551,control,1,0,0,24.555698771602582
25054,control,1,0,0,33.45100441770838
60864,control,0,0,0,47.257653876606334
62899,control,1,0,0,23.669777396420606
100472,control,1,0,0,5.274695569304776
91338,treatment,0,0,0,17.805011152954304
8663,treatment,1,0,0,41.4139661670482
29001,treatment,1,1,0,18.966667218312182
81306,control,1,0,0,27.977072714773495
18994,control,0,0,0,1.3188895405195458
51559,control,1,0,0,39.38874568485843
105050,treatment,0,0,0,14.043604972623534
96971,control,1,0,0,35.59890148906585
107108,control,1,0,0,14.474039281183268
82636,treatment,1,0,0,29.33530413394448
38932,treatment,1,1,0,41.30698730675439
30601,control,0,0,0,26.565023511049446
28000,control,1,0,0,38.950083732347174
23563,treatment,1,0,0,29.03423811451188
96422,control,0,0,0,35.41501355339628
32764,control,1,0,0,38.3674235513179
56721,treatment,1,0,0,10.334199631656203
106228,treatment,0,0,0,46.240927363078605
98146,control,0,0,0,6.599964101093726
26937,treatment,1,0,0,18.75420384450956
92807,treatment,0,0,0,35.17937582347555
43,treatment,0,0,0,19.226186516802944
102417,treatment,0,0,0,12.310776989922319
52131,treatment,0,0,0,0.14998968864446152
103831,control,0,0,0,0.6324539223051441
52661,treatment,1,0,0,27.818195281375697
35905,treatment,1,0,0,9.815290057245605
96927,control,0,0,0,36.27490199180117
59934,treatment,1,0,0,14.055494349454992
36535,control,0,0,0,40.39727882854861
31432,treatment,1,0,0,19.031568908939597
66840,treatment,0,0,0,3.2070585425559206
94434,control,0,0,0,27.733513949336277
35148,control,1,0,0,36.94107062017466
42666,treatment,1,0,0,40.74705449573441
51338,treatment,1,0,0,1.6110685884884501
54067,treatment,0,0,0,18.078394127737702
25798,control,0,0,0,28.804187256804305
27862,treatment,0,0,0,33.11986133485851
16653,control,0,0,0,43.14046367127582
82985,control,0,0,0,27.631186455321735
81015,control,0,0,0,13.29465816402147
2833,treatment,0,0,0,12.960727943302006
50982,control,0,0,0,32.54216278806372
50339,control,0,0,0,22.446632282546886
5795,treatment,0,0,0,21.52997572603717
37458,treatment,0,0,0,12.603790865031167
111202,control,1,0,0,45.252814626004756
100604,control,1,0,0,1.965226242907436
52359,control,1,0,0,40.30818732425066
19597,control,0,0,0,22.668618854510655
25455,treatment,0,0,0,25.24877016313102
94747,treatment,0,0,0,22.84953754022455
70238,treatment,0,0,0,14.11071280433286
28484,treatment,1,0,0,8.500599762725983
110220,control,0,0,0,19.56534872378039
94946,control,0,0,0,6.725789484990701
30211,treatment,1,0,0,33.46759202237338
41655,control,1,1,0,44.268356570587564
110633,control,0,0,0,40.326913020397804
98508,control,1,0,0,9.59927783606837
45250,treatment,0,0,0,45.535260568790946
20602,treatment,0,0,0,29.458865662614368
37937,control,0,0,0,24.51900216641808
49536,treatment,0,0,0,0.18185187255609947
36820,control,1,0,0,24.348144661501014
7706,treatment,1,0,0,28.490641379973674
96294,treatment,1,0,0,2.5887305428574647
20635,treatment,1,0,0,19.507352306881682
60742,control,1,0,0,38.34992841715161
85677,control,0,0,0,28.715272145379707
90431,treatment,0,0,0,40.54395703807914
84215,control,0,0,0,6.79812542481982
28145,control,1,0,0,18.49026799923451
88887,treatment,0,0,0,24.89088355781183
54896,control,0,0,0,0.21969382829943448
97005,control,0,0,0,2.2540658787071997
109030,treatment,0,0,0,25.528648067348477
12733,control,0,0,0,6.1585507810928375
83905,control,1,0,0,36.817918916570314
43839,control,1,0,0,45.1329987739515
15117,control,1,0,0,43.7730548146109
90689,treatment,0,0,0,1.0056053154764588
47431,control,1,0,0,20.639987286682558
78591,control,0,0,0,18.531274527745822
12117,treatment,1,0,0,9.307185408519732
56286,treatment,1,0,0,24.37031990746126
77357,control,0,0,0,2.439798161077515
91620,control,0,0,0,44.431259144048745
102476,treatment,0,0,0,8.966708651437065
26895,control,0,0,0,20.615722384415275
94714,treatment,1,0,0,7.993707522339998
91819,treatment,0,0,0,5.07401261650588
35997,treatment,0,0,0,11.82660695664775
34385,treatment,0,0,0,46.33021523771313
30644,treatment,0,0,0,22.64236504880778
73302,treatment,1,0,0,10.74706184735418
70270,control,0,0,0,1.6623578353184936
36744,control,1,0,0,1.8921189211428793
107035,control,0,0,0,13.454629138120058
54486,treatment,0,0,0,26.786420888041246
72642,treatment,1,0,0,46.27927451894665
65787,control,0,0,0,24.003515173299665
95757,treatment,0,0,0,41.83680630221279
65829,control,0,0,0,12.657342300650164
80732,control,0,0,0,30.125546713426456
50453,treatment,0,0,0,24.610448110604594
93238,control,1,0,0,44.0622586816397
15507,treatment,0,0,0,9.299639433316845
16808,treatment,0,0,0,39.866079674720595
22983,control,1,0,0,16.85624584811933
42107,treatment,1,0,0,47.92459577901
13771,control,1,0,0,34.855839629194605
95266,control,1,0,0,24.249267316343317
102156,control,1,0,0,43.19788846656567
85663,control,0,0,0,10.618817971186227
32512,control,0,0,0,34.00203542677824
85228,treatment,0,0,0,35.31838432092245
65111,treatment,0,0,0,2.9331286243381207
42054,treatment,0,0,0,11.985474523983122
107727,treatment,1,0,0,12.623625245484263
42656,control,0,0,0,20.983961545134843
12813,control,1,0,0,7.782835967819012
83278,treatment,1,0,0,27.772486696859644
16837,control,0,0,0,18.069550949968306
15748,control,1,0,0,7.622430742659152
51697,treatment,0,0,0,22.478823511507176
33438,treatment,0,0,0,29.00192387837811
1543,control,1,0,0,41.036981837085584
1946,treatment,0,0,0,25.897427535046823
27143,treatment,0,0,0,22.69392499912025
54922,treatment,1,0,0,17.566772527617548
107202,control,0,0,0,6.127930973948691
104168,control,1,1,1,16.269531432442037
71531,control,1,0,0,25.363676916680422
44979,control,0,0,0,3.1054102752904567
33887,treatment,1,0,0,39.76470053053159
44966,treatment,0,0,0,4.414889493190417
39227,control,1,0,0,11.949661806901188
99940,control,1,0,0,4.0331987153918725
33654,treatment,0,0,0,14.860452601565374
35990,control,1,0,0,14.761004689554786
62600,control,0,0,0,7.140549792826204
97948,treatment,0,0,0,0.46397317445109243
87932,control,1,0,0,1.0705223622636528
34056,control,1,1,0,44.72661788752817
108331,treatment,1,1,0,32.95967170837184
84062,treatment,0,0,0,12.440639839389593
81020,control,0,0,0,25.14159054964163
80751,control,1,1,0,34.33557673105072
79741,treatment,0,0,0,18.252933730501518
77127,control,1,0,0,38.589651924557906
65699,treatment,1,0,0,33.01270820781435
4067,control,0,0,0,21.647069190342584
61767,treatment,0,0,0,38.48357801943697
104029,control,0,0,0,14.229610066775855
37591,treatment,1,0,0,26.04708194008986
7798,control,1,0,0,10.596553147646238
44243,treatment,0,0,0,42.67995060464509
105016,treatment,0,0,0,2.848309443580038
35857,treatment,0,0,0,37.25531206264695
35087,control,1,0,0,41.2667394041494
89412,treatment,1,0,0,17.021631487526495
18872,control,0,0,0,35.82710518507392
74258,treatment,0,0,0,13.267112247404087
15664,treatment,1,0,0,37.95526661360499
61394,treatment,0,0,0,22.11196340859012
29161,treatment,0,0,0,20.984235229529478
48449,treatment,0,0,0,36.69412110803981
20146,treatment,1,0,0,0.6596772840926495
32458,control,0,0,0,8.735018081353537
99673,treatment,1,0,0,6.805152780821459
26632,treatment,1,0,0,34.750153344371746
83487,control,1,1,0,26.58008989480132
3566,treatment,0,0,0,39.814264197314415
14647,treatment,0,0,0,36.86382943850792
109413,control,1,0,0,21.966675808970177
24270,control,1,0,0,36.544907444968985
37936,control,0,0,0,16.13290707005677
40995,treatment,0,0,0,20.832225747575922
29247,treatment,1,1,0,28.347080131421407
92259,treatment,1,0,0,16.75835569151654
101676,treatment,1,0,0,30.097834606874088
65631,treatment,1,0,0,12.915666575269414
53228,treatment,1,0,0,9.943544147257596
82676,control,0,0,0,29.25988303802523
87026,control,0,0,0,39.138611485810756
10647,treatment,0,0,0,16.137586283640843
76806,control,0,0,0,3.761441357228266
80701,treatment,1,0,0,10.774450479554606
46307,treatment,0,0,0,14.315366342207891
37609,control,1,0,0,24.459790179697446
59017,treatment,0,0,0,40.988812621551574
73156,treatment,0,0,0,21.735827417353047
60885,treatment,1,0,0,24.209139125223505
84298,control,0,0,0,2.6393114779008044
4696,treatment,0,0,0,26.297112182040163
90627,control,0,0,0,26.369098662280454
